url,title,category
https://cdn-akamai.6connex.com/645/1827//welsh-ohbm-2020-1699_15922645371309838.pdf,Mitigating effects of temporal filter of time-series for reliability of connecto,undefined
https://cdn-akamai.6connex.com/645/1827//OHBM2020_poster1339_15922591932758405.pdf,Removal of low-rank global signals in fMRI improves connectome-based prediction,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//CLMM_OHBM_2020_15922593296116213.pdf,Complementary Information in Visual Ratings and Volumetric Measures of Atrophy,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//MV_s_FLB_PD-RBD_Poster_for_OHBM_2020_15922620704186566.pdf,Extra-Striatal Dopamine in Parkinson’s Disease with REM Sleep Behaviour Disorder,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Poster_jz_15922622019552529.pdf,A double-blind rtfMRI neurofeedback study on auditory verbal hallucinations,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//1191__bssr_poster_15922622433224383.pdf,The BrainSuite Statistics Toolbox in R (bssr),Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Final_poster_15922629808675725.pdf,Control over brain networks associated with robotically-mediated hallucinations ,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//poster2020stippling_15922632541441978.pdf,Stick Stippling for Direct 3D Visualization of Diffusion MRI Fiber Orientations ,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Khlif_OHBM2020_Poster2774_1592265222974688.pdf,Hippocampal subfield volumes distinguish ischemic stroke patients,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM-Poster_ARAS_FC-TGUARDIA_1592266074996666.pdf,THE AROUSAL SYSTEM MEDIATES AGE-RELATED DIFFERENCES IN CORTICAL NETWORKS,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//Saemann_HippAmysCovariance_HBM2020_15922669173617746.pdf,Structural covariance networks of hippocampal subfields and amygdala subnuclei,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//poster_15928479341405391.pdf,Probing the role of connectivity in structural covariance through mouse models,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_Azin_15922673358451594.pdf,How to Best Model the fMRI Carbon Dioxide Response Function,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//poster2020thc_15922673407833952.pdf,THC exposure and differential microstructure of the cerebral cortex and amygdala,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_poster_1098_eCOBIDAS_15922674438804417.pdf,eCOBIDAS: a webapp checklist to improve methods and results reporting,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//Lynch_etal_ME_Reliability_OHBM_2020_15922678529503663.pdf,Rapid Precision Functional Mapping of Individuals using Multi-Echo fMRI ,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//lydiaBarnes_poster_hbm2020_15922682508471655.pdf,Neural coding of visual objects rapidly reconfigures as attention shifts,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//Sendi_OHBM_1722_15922684717924743.pdf,Predicting Brain Age Using Functional Network Connectivity: Deep Neural Network,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//poster_shiva_2117_15922689243397027.pdf,Low CD4 nadir linked to widespread cortical thinning in adults with HIV,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM-2020_Rest-Movie_Abstract_poster.key_159227256862476.pdf,FC Patterns Predictive of Movie-Watching versus Rest Across Development,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//Vannest_HBM2020_BECTS_Poster_final_15922727891834847.pdf,Language network connectivity relates to language outcomes in BECTS,Language
https://cdn-akamai.6connex.com/645/1827//OHBM_Poster_Final_PDF_15922736177885071.pdf,Neural Correlates of Stress and Resilience in Dementia Caregivers,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Kapil_OHBM_2020_final_poster_15922737885044564.pdf,Compensatory Neural Mechanisms during Intact Verbal Associative Learning in TLE,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Dynamic_Imaging_of_Phase-Amplitude_Coupling__during_Rhythm_Processing_in_Percussionists_15922838306343908.pdf,Dynamic Imaging of Phase-Amplitude Coupling  during Rhythm Processing in Percuss,Learning and Memory
https://cdn-akamai.6connex.com/645/1827//Poster_PDM_OHBM_2020_15922743600886826.pdf,Causal role of Parietal Cortex in valuing uncertainty information during ambigui,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//Poster_OHBM2020_1592274582071229.pdf,Template ICA: Leveraging big data priors to estimate individual brain networks,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//1751_OHBM_poster-Rodriguez-Cruces_15922748345577652.pdf,Robustness of structural network metrics across parcellations: between health an,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//ohbm2020_poster_hjb_15922758001024194.pdf,Self-supervised deep learning from sleep EEG signals,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Razlighi_HBM2020_NBR_ConctionalConnectivity_Poster_15922762564781297.pdf,Functional connectivity of visual cortex with positive and negative BOLD,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//182_1592276425143896.pdf,Cerebral hemodynamic responses of subjective cognitive decline evoked by loaded ,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//Poster—GuoyuanYang_15922775390855067.pdf,Influence of the population differences on the construction of cortical atlases,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//Poster_ohbm_2020_15922768583527765.pdf,Altered functional connectivity of white matter networks in mesial temporal lobe,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM_Post_1734_15922784679725588.pdf,Enhancing Task fMRI Preprocessing via Whole-Brain Neural Modeling of Intrinsic A,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//OHBM_Post_1765_15922785407164695.pdf,Building Mesoscale Individualized Neurodynamic Models (MINDy) at High Spatial Re,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Longitudinal_MRS_poster_V2_15922788853062858.pdf,Progressive cerebral degeneration detected by MRS in clinical subtypes of ALS,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//sal_ohbm_poster_15922797225433024.pdf,Exploring Windowless Connectivity States via Interpretation of LSTM classifiers,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Affiche_OHBM_final_1592279854286225.pdf,CHANGES IN BRAIN HEMODYNAMICS AND METABOLISM IN PRETERM INFANTS BORN AT 29-36 WE,"Physiology, Metabolism and Neurotransmission "
https://cdn-akamai.6connex.com/645/1827//final_OHBM_poster_YZ_BGed_YZ_15922806229184589.pdf,SPATIALLY ADAPTIVE BIOMARKERS ACROSS ALZHEIMER’S AND PARKINSON’S DISEASE,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM_Poster_Effect_size_and_reliability_of_the_Neurological_Pain_Signature_XiaochunHan_1592281390548420.pdf,Effect size and reliability of the Neurological Pain Signature,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//OHBM2020_withvideo2_15923244620249146.pdf,Age differences in white matter: a 3-way multimodal fusion analysis.,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//Damon_OHBM_Poster_2020_15924400034822512.pdf,Leverage Scrubbing: a PCA-based outlier detection method for fMRI,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//2020HBM_Kotani_Poster_15922862133837857.pdf,Functional Connectivity of Amygdala in a Simple and Short Picture Viewing Task,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//OHBM2020_RvH_A0_1592286620664787.pdf,Real-time reconstruction of letter shapes in the Mind’s Eye,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//LLZeng_OHBM2020_SubCortShapeML_15922885781209235.pdf,Multi-site bipolar disorder classification using subcortical shape morphometry,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Skope_Company_Profile_15922922682732430.pdf,Skope Company Profile,undefined
https://cdn-akamai.6connex.com/645/1827//poster_OHBM_2020_15922923535077232.pdf,Dynamic causal models of modulations of EEG spectra with eyes closed versus eyes,undefined
https://cdn-akamai.6connex.com/645/1827//ShenLuo_OHBM2020_15922931229376787.pdf,Assessment of magnetoencephalography source estimation algorithms,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//20_05_Data_Sheet_-_NeuroCam_15922952022384447.pdf,Skope - Data Sheet NeuroCam,undefined
https://cdn-akamai.6connex.com/645/1827//20_05_Data_Sheet_-_Dynamic_Field_Camera_15922953230145560.pdf,Skope - Data Sheet Dynamic Field Camera,undefined
https://cdn-akamai.6connex.com/645/1827//Data_Sheet_skope-i_15922955806313035.pdf,Skope - Data Sheet skope-i,undefined
https://cdn-akamai.6connex.com/645/1827//OHBM2020_poster_15922960041369238.pdf,Brain networks for processing of Chinese characters,Language
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_3_15922996320377327.pdf,APOE4 genotype and air pollution interact to predict brain structure in healthy ,Genetics
https://cdn-akamai.6connex.com/645/1827//OHBM2020_1501_Michelle_Liou_15923084533374256.pdf,Hippocampal Formation Under Resting-State Conditions,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//AH425-04_Orion_LifeSpan_MEG_brochure_FINAL_APRIL_2020_D2_1592318663993935.pdf,Orion LifeSpan MEG Brochure,undefined
https://cdn-akamai.6connex.com/645/1827//AG834-02-CURRY8-flyer-LR_15923190056824778.pdf,Compumedics Neuroscan CURRY Multi-Modal Neuroimaging Suite Brochure,undefined
https://cdn-akamai.6connex.com/645/1827//Poster_Heine_15923190490372812.pdf,Persistent hippocampal network abnormalities in follow-up of NMDAR encephalits,Learning and Memory
https://cdn-akamai.6connex.com/645/1827//BL_One-Pager_updated_1592838425134143.pdf,brainlife.io features,undefined
https://cdn-akamai.6connex.com/645/1827//BL_OHBM_updated_15929348631903772.pdf,brainlife.io presentations at OHBM 2020,undefined
https://cdn-akamai.6connex.com/645/1827//vonSchwanenflug_OHBM_Poster2020_15923301792589471.pdf,Alterations in FC dynamics in anti-NMDA-receptor encephalitis,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//The_open_diffusion_data_derivatives__brain_data_upcycling_via_integrated_publishing_of_derivatives_and_reproducible_open_cloud_services_15923312822382670.pdf,brainlife.io paper from Nature Research,undefined
https://cdn-akamai.6connex.com/645/1827//VinciBooherCaron_OHBM2020_final_15924181817136931.pdf,Denoising diffusion-weighted magnetic resonance data using CNN,undefined
https://cdn-akamai.6connex.com/645/1827//faskowitz3_ohbm2020_pdfcopy_15924181520489492.pdf,The brainlife.io cloud-services for functional network neuroscience,undefined
https://cdn-akamai.6connex.com/645/1827//BOLD___Physiological_Correlates_of_Microsleeps_and_Awakening_15923324818405116.pdf,BOLD & Physiological Correlates of  Microsleeps and Awakening,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//OHBM2020_Poster-Clinica_Routier_1592341308840127.pdf,Routier,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//brainage_PJawinski_1592344209269677.pdf,Molecular genetics of the biological age of the brain in the UK Biobank,Genetics
https://cdn-akamai.6connex.com/645/1827//wmhseg_poster_v3_15923451380177940.pdf,Uncertainty estimation of WMH segmentation using a Bayesian 3D UNet,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM2020WP_15923572164531227.pdf,Aging of Prefrontal White Matter Tracts: Insights from Diffusion Tensor Imaging,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//200623-cong2020ohbm_15924008282247928.pdf,Genome-Wide Brain-Wide Analysis of Betweenness Centrality,Genetics
https://cdn-akamai.6connex.com/645/1827//OHBM_poster_jiricek_15923808843372462.pdf,EEG RSNs in Simultaneous fMRI-EEG Recordings: Comparison of Spatial Patterns,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Brain-Sig_Comic_Cover_Event_Poster_15924041667545344.pdf,Brain-Sig Comic Cover Event Poster,undefined
https://cdn-akamai.6connex.com/645/1827//ohbm2020_15924077096729078.pdf,Structural covariance of thickness is organized along neurogenetic and neurodeve,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//OHBM2020_15924125226779487.pdf,Longitudinal development of brain iron is linked to cognition in youth,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//DL_OHBM_2020_15924185410734039.pdf,"EzBIDS: The open cloud service for automated, validated DICOM to BIDS conversion",undefined
https://cdn-akamai.6connex.com/645/1827//BRAIN2020_poster_1592421758975817.pdf,3673 - A Minimal model of brain activity based on graph Laplacian eigenmodes,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//ExplorerBrochureBF_1592440791282949.pdf, Explorer Short Brochure,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//OHBM_Vigilance_Poster_FINAL_15924566594738608.pdf,Modulating Operator Vigilance with Transcranial Direct Current Stimulation,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//HBM2020_poster_Fatigue_15924654577458244.pdf,Changes in resting-state functional connectivity by cognitive fatigue,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//poster_lr_15924759648045404.pdf,Hemispheric specialization of the IPL across key cognitive domains,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//poster_15924773303244779.pdf,Quantifying the Uncertainty in Multi-Voxel Pattern Analysis,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//NITRC-data-sheet-to-print_15924883830389202.pdf,Informational Data Sheet,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//pb_dcsm_en_15924919002745073.pdf,DC-STIMULATOR MOBILE - transcranial stimulation with tDCS / tACS for neuroscienc,undefined
https://cdn-akamai.6connex.com/645/1827//pb_dcsp_en_15924920716253022.pdf,DC-STIMULATOR PLUS - transcranial electrical stimulation: tDCS / tACS / tRNS,undefined
https://cdn-akamai.6connex.com/645/1827//BIDS-Specification-v1.4.0_15924921886264364.pdf,BIDS Specification 1.4.0 (PDF),Neuroinformatics and Data Sharing
